"","assembly","dipcall_contig","Filter","Subtype","Subset","INDEL.QUERY.FP","INDEL.Subset.IS_CONF.Size","INDEL.FP.gt","INDEL.FP.al","INDEL.Recall","INDEL.TRUTH.TOTAL","INDEL.TRUTH.TP","INDEL.TRUTH.TP.het","INDEL.TRUTH.TP.homalt","INDEL.TRUTH.TOTAL.het","INDEL.TRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL.het","INDEL.ntTRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL","SNP.QUERY.FP","SNP.Subset.IS_CONF.Size","SNP.FP.gt","SNP.FP.al","SNP.Recall","SNP.TRUTH.TOTAL","SNP.TRUTH.TP","SNP.TRUTH.TP.het","SNP.TRUTH.TP.homalt","SNP.TRUTH.TOTAL.het","SNP.TRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL.het","SNP.ntTRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL","QV_dip_snp","QV_dip_indel","QV_dip_snp_indel","QV_hap_snp","QV_ignoreGT_snp","QV_hap_indel","QV_ignoreGT_indel","QV_hap_snp_indel","QV_ignoreGT_snp_indel","SNP.Recall_ignoreGT","INDEL.Recall_ignoreGT","SNP.Recall.het","SNP.Recall.hom","INDEL.Recall.het","INDEL.Recall.hom","SNP.Recall.het.TOTALnontarget","SNP.Recall.hom.TOTALnontarget","INDEL.Recall.het.TOTALnontarget","INDEL.Recall.hom.TOTALnontarget","SNP.Recall_ignoreGT.TOTALnontarget","SNP.Recall.TOTALnontarget"
"132","asm4bc",10,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",67656,62855658,12388,8547,0.913575,227632,207959,113651,80526,126268,85063,127694,86040,230209,8510,62855658,2969,1326,0.942192,98706,93000,55112,37834,60393,38249,61110,38714,99888,41.6944481271004,32.6906805521142,32.1761322438967,44.7457679383387,43.5578622263473,34.2986224310309,33.569006238756,33.9234953593885,33.1540651126739,0.972271189188094,0.967996590988965,0.912556090937691,0.989150043138383,0.912556090937691,0.989150043138383,0.901849124529537,0.977269204938782,0.901849124529537,0.977269204938782,0.960766057984943,0.931042767900048
"133","asm4bc",10,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",423207,2122523454,3712,27261,0.948492,144054,136634,78707,57927,85874,58180,86735,58696,145431,108360,2122523454,64853,3254,0.947076,2489949,2358172,1397179,960993,1528154,961795,1541628,969978,2511606,45.9301349722308,40.0132965110663,39.0232448174007,50.2308424031154,49.8932335578367,40.3433725669409,40.0515570478505,39.9190943591775,39.6229962656823,0.973122341059998,0.974259652630264,0.914292015071779,0.999166142473188,0.914292015071779,0.999166142473188,0.906301001279167,0.990736903311209,0.906301001279167,0.990736903311209,0.964731331267723,0.938910004196518
"134","asm4bc",10,"PASS","*","GRCh38_MHC.bed.gz",1337,4664474,210,179,0.836038,1787,1494,819,559,1045,574,1045,574,1787,2583,4664474,2377,52,0.846706,19916,16863,9332,7350,12268,7364,12268,7369,19921,35.5770826613112,38.4370126504245,33.7654660528398,47.8231195146798,46.5596545193529,39.9302433496637,39.1790875625833,39.2765107778867,38.4500252289058,0.966057441253264,0.953553441522104,0.76067818715357,0.998098859315589,0.76067818715357,0.998098859315589,0.76067818715357,0.997421631157552,0.76067818715357,0.997421631157552,0.965814969128056,0.846493649917173
"135","asm4bc",10,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",514006,2479539344,12678,38252,0.925077,291726,269869,150443,104313,166779,106237,169574,108260,296727,216053,2479539344,88497,10165,0.944891,3203070,3026553,1790344,1235181,1963922,1237917,1999547,1264698,3265491,43.6084069842037,39.8443281094654,38.3204304028261,46.2576619730634,45.8970010765643,40.2974872625078,39.9527903814029,39.3162346469999,38.9683045390264,0.972520113516095,0.968535543626554,0.911616652799857,0.997789835667496,0.911616652799857,0.997789835667496,0.895374802392742,0.97666083128146,0.895374802392742,0.97666083128146,0.953930052172859,0.926829380329023
"136","asm4bc",10,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",487293,2420923001,5036,33491,0.945752,183528,173572,99598,73836,109037,74316,111015,75819,187011,209275,2420923001,85938,9263,0.944997,3121319,2949637,1744451,1204184,1913365,1206754,1948037,1232911,3182162,43.6429362171157,39.9722079955867,38.4204745301223,46.2782430198044,45.9391759169943,40.3299102640773,40.0173243213062,39.3462601794563,39.0282940862719,0.972529562021697,0.973192101477704,0.911718882701419,0.997870319882926,0.911718882701419,0.997870319882926,0.895491718073117,0.976699859113918,0.895491718073117,0.976699859113918,0.953934777676309,0.926928610171324
"137","asm4bc",10,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",425563,2135763147,4022,28714,0.948011,155456,147374,84687,62591,92433,62914,93382,63479,156970,114529,2135763147,70788,3426,0.947028,2713343,2569613,1522242,1046683,1664967,1047612,1679849,1056621,2737241,45.7166761533897,40.0161922228846,38.9811533963743,50.2511641993455,49.896943764813,40.363817537635,40.0574326262327,39.9395278654681,39.6286683242185,0.973117294790965,0.973883285302594,0.914277580276366,0.999113221307125,0.914277580276366,0.999113221307125,0.906177876702013,0.990594546199631,0.906177876702013,0.990594546199631,0.964621310290179,0.938760233388291
"138","asm4bc",10,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",552136,2397123044,24290,44102,0.920353,503698,463580,255963,179111,283830,185339,286581,186983,508380,136756,2397123044,83084,5616,0.945956,3078150,2911796,1724675,1186165,1889292,1187708,1906603,1198084,3105844,45.4477393299092,39.3867425790657,38.4256918116209,49.9897270360721,49.5097254367869,39.9610473115117,39.5821308771277,39.5497198955096,39.1615716035274,0.972948036970258,0.968576408879924,0.912868418433995,0.998700859133727,0.912868418433995,0.998700859133727,0.904580030556964,0.990051615746475,0.904580030556964,0.990051615746475,0.964272513365127,0.9375216527295
"139","asm4bc",10,"PASS","*","GRCh38_notinsegdups.bed.gz",564244,2458512488,24497,45252,0.920638,510521,470005,259665,181774,287904,188019,290686,189684,515255,141549,2458512488,86416,5775,0.946121,3215145,3041916,1801810,1239069,1973253,1240647,1991356,1251467,3244077,45.407956087366,39.4023546467386,38.4302506754561,49.9834486064455,49.5029078952553,39.9754050962964,39.5951217715717,39.5622088576303,39.1727304620027,0.972998729450771,0.968622250602816,0.913116564373651,0.998728083008301,0.913116564373651,0.998728083008301,0.904815613079731,0.990093226589275,0.904815613079731,0.990093226589275,0.964321130478715,0.937683045131173
"140","asm4bc",10,"PASS","*","GRCh38_segdups.bed.gz",17675,83882514,527,1544,0.884103,8033,7102,3938,2953,4606,3158,6034,4484,10855,83014,83882514,5050,5716,0.896217,86623,77633,43645,33944,51058,35517,69297,51943,121294,33.0555009298092,39.7734201120159,32.2171940601901,33.6587560440091,33.3280732085753,40.3146549203077,39.9048795883193,32.8094978076947,32.4646611962473,0.954515544370433,0.949707456740944,0.85481217438991,0.955711349494608,0.85481217438991,0.955711349494608,0.629825244960099,0.65348555146988,0.629825244960099,0.65348555146988,0.681674279024519,0.640039903045493
"141","asm5",10,"PASS","*","*",202414,2547081327,149614,45297,0.368078,524577,193085,29,193027,295852,193559,296733,194170,526124,1080182,2547081327,1011957,9380,0.386496,3344982,1292823,2,1292821,2049349,1294346,2060662,1303410,3365380,36.735758716653,44.0083226038795,35.9898292648896,49.3736324046376,48.7312926330704,58.3183786119881,49.8443888511516,48.8524497166261,46.2419771633605,0.689026129288588,0.65328636215465,9.75919670100115e-07,0.998821798808047,9.75919670100115e-07,0.998821798808047,9.70561887393469e-07,0.99187592545707,9.70561887393469e-07,0.99187592545707,0.684849853508371,0.384153646839287
"142","asm5",10,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",85034,62855659,67924,15922,0.372863,229918,85728,12,85704,127537,85921,127692,86040,230207,33131,62855659,31279,934,0.387299,99675,38604,0,38604,60975,38636,61110,38714,99888,35.7913983522178,31.6978177093127,30.2688552039889,51.3653169850278,48.3173339735811,50.2455793905885,38.6612437016293,47.7591601285456,38.2149023746383,0.701108602959619,0.668290433980811,0,0.999171756910653,0,0.999171756910653,0,0.997158650617348,0,0.997158650617348,0.699613567195259,0.386472849591543
"143","asm5",10,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",44962,2122523462,38571,6169,0.403608,145354,58666,0,58666,86686,58668,86737,58695,145432,763527,2122523462,762129,1110,0.386159,2510173,969327,0,969327,1540838,969335,1541627,969978,2511605,37.4505809594566,49.7503687394024,37.2020837978735,71.6849000746188,64.8237532381145,72.8152952077047,58.2231367767255,69.2031231912317,57.3640079138159,0.689775565269804,0.668966798299324,0,0.99999174691928,0,0.99999174691928,0,0.99932885075744,0,0.99932885075744,0.689382287421788,0.385939269909082
"144","asm5",10,"PASS","*","GRCh38_MHC.bed.gz",748,4664474,535,205,0.2989,1636,489,0,489,980,503,1045,574,1787,6729,4664474,6663,65,0.358478,18294,6558,0,6558,11439,6588,12270,7369,19923,31.4188214400181,40.9593107443998,30.9610529165776,69.6983267230444,51.5028873676257,60.667426853125,46.414530688657,60.1559016286512,45.2422846903084,0.722695965890456,0.625916870415648,0,0.995446265938069,0,0.995446265938069,0,0.889944361514452,0,0.889944361514452,0.663604878783316,0.329167294082217
"145","asm5",10,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",117648,2479539352,81851,29448,0.363781,295466,107485,17,107451,168849,107766,169582,108260,296735,1047052,2479539352,980679,8446,0.386471,3245319,1254221,2,1254219,1988382,1255712,1999560,1264698,3265504,36.7543275021113,46.2481645227116,36.2918692542758,49.3251996363372,48.7340955309254,58.9269567382447,51.4155436917224,48.8735215881841,46.8607760751781,0.68865341126712,0.640804694956442,1.00584294164803e-06,0.998811033103132,1.00584294164803e-06,0.998811033103132,1.00022004841065e-06,0.991714227428208,1.00022004841065e-06,0.991714227428208,0.684396650562976,0.384081905886503
"146","asm5",10,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",63873,2420923009,49032,10326,0.404581,186047,75271,0,75271,110434,75441,111026,75819,187022,1016926,2420923009,954512,5839,0.386632,3162341,1222661,0,1222661,1937054,1224093,1948048,1232911,3182173,36.777216225563,48.7969365907933,36.5126603956062,49.3238641112078,48.8972895712948,60.3035321909802,55.135478086637,48.9904084861553,47.9708437688512,0.688468764121263,0.668126871166963,0,0.998830154244816,0,0.998830154244816,0,0.991686342323169,0,0.991686342323169,0.684178075799147,0.384222039467999
"147","asm5",10,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",49924,2135763155,41642,8059,0.404054,156885,63390,0,63390,93331,63445,93386,63478,156973,831261,2135763155,829683,1290,0.385957,2735688,1055857,0,1055857,1679004,1055914,1679853,1056621,2737245,37.1084568036874,49.322737111791,36.855159899468,71.7119059793744,64.3247608682327,72.8227822264851,57.1244785953031,69.2216218556196,56.3670617075546,0.689237954035694,0.669484016955095,0,0.999946018331038,0,0.999946018331038,0,0.999276940359883,0,0.999276940359883,0.688845901627366,0.38573711889144
"148","asm5",10,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",190790,2397123054,145393,43438,0.367202,508015,186544,29,186486,286402,186829,286583,186982,508381,949765,2397123054,944419,4751,0.385648,3102669,1196538,2,1196536,1904878,1196651,1906605,1198084,3105846,37.0310416309933,44.0016471635196,36.236040916324,69.0620335862969,59.5269136993772,63.886858883635,50.236931703226,62.7349943143084,49.7534418459175,0.690037190560772,0.653399998031554,1.04993600640041e-06,0.999903898463295,1.04993600640041e-06,0.999903898463295,1.04898497591268e-06,0.998707937006086,1.04898497591268e-06,0.998707937006086,0.68933134482521,0.385253486489671
"149","asm5",10,"PASS","*","GRCh38_notinsegdups.bed.gz",193146,2458512498,147255,43911,0.367536,514880,189237,29,189179,290504,189523,290696,189684,515265,990563,2458512498,985100,4809,0.385656,3240634,1249770,2,1249768,1989496,1249901,1991365,1251467,3244086,36.9582031409186,44.0581669760267,36.1845746639751,68.7612466773431,59.5427121554399,63.9503722579704,50.2997489465177,62.7108664543281,49.8112813929819,0.689639743334175,0.653534804226227,1.00527972913743e-06,0.999893591572453,1.00527972913743e-06,0.999893591572453,1.00433622163692e-06,0.998642393287238,1.00433622163692e-06,0.998642393287238,0.688905904467391,0.385245643919428
"150","asm5",10,"PASS","*","GRCh38_segdups.bed.gz",9266,83882513,2357,1386,0.396781,9693,3846,0,3846,5345,4034,6034,4484,10855,89619,83882513,26857,4571,0.412591,104348,43053,0,43053,59853,44445,69297,51943,121294,32.7230133489806,42.5780913262597,32.2957101061983,34.5984560797696,34.2700465394908,44.8252638526943,43.8528623580922,34.2046655730848,33.8164938440945,0.669969716717139,0.639946353038275,0,0.968680391495106,0,0.968680391495106,0,0.828850855745721,0,0.828850855745721,0.576368163305687,0.35494748297525
"151","asm8ab",10,"PASS","*","*",60584,2546494460,2692,5026,0.991634,453248,449456,284373,134048,285676,135445,296723,194170,526114,10513,2546494460,581,695,0.999693,2941285,2940381,2002271,936835,2002853,937155,2060648,1303410,3365365,56.8524606693851,49.2461478753573,48.5512145567081,57.4144178772942,57.0993602046976,49.8379627972618,49.4435417791676,49.1386015127271,48.7558933212814,0.999890184052208,0.997573072578368,0.999709414520187,0.999658541009758,0.999709414520187,0.999658541009758,0.971670561881505,0.718756952915813,0.971670561881505,0.718756952915813,0.873890944964365,0.873718303958114
"152","asm8ab",10,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",10899,62855638,1901,1939,0.987161,198768,196216,122748,58370,123623,59492,127695,86040,230210,680,62855638,101,173,0.998638,86640,86522,59335,27125,59382,27195,61109,38714,99887,52.668653219005,40.6198758202436,40.3570318067602,54.9084820102954,53.366956708793,42.5063105271105,41.4522824577719,42.2634442254569,41.1814474718674,0.99980378578024,0.996724824921517,0.999208514364622,0.997425997425997,0.999208514364622,0.997425997425997,0.970969906233124,0.700650927313117,0.970969906233124,0.700650927313117,0.867209947240382,0.866198804649254
"153","asm8ab",10,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",40881,2122523439,37,1823,0.999551,126882,126825,84714,42111,84742,42140,86735,58696,145431,4206,2122523439,171,220,0.999881,2206260,2205998,1506369,699629,1506543,699717,1541627,969978,2511605,60.0401322216472,50.1636097987638,49.7383115134486,60.4638794822413,60.2203895145694,50.3658409555092,50.1675422299485,49.9607358062023,49.75839319168,0.999958753728028,0.999842373228669,0.999884503794449,0.99987423486924,0.999884503794449,0.99987423486924,0.977129357490495,0.721283369313531,0.977129357490495,0.721283369313531,0.878390113095013,0.878322029140729
"154","asm8ab",10,"PASS","*","GRCh38_MHC.bed.gz",84,4664474,7,18,0.988359,1718,1698,1029,512,1039,512,1045,574,1787,14,4664474,7,6,0.999116,19237,19220,12138,6801,12153,6801,12263,7369,19915,58.237046366262,50.4555338624256,49.7860659661195,69.6983267230444,61.2473463229018,51.9898066066229,50.8334194713196,51.916814219208,50.4555338624256,0.99948016842543,0.992433061699651,0.998765736855098,1,0.998765736855098,1,0.989806735709043,0.922920341973131,0.989806735709043,0.922920341973131,0.965453175997991,0.965101682149134
"155","asm8ab",10,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",49662,2479539323,794,3086,0.995121,255199,253954,162145,75745,162575,76021,169575,108260,296728,9833,2479539323,480,522,0.999725,2854651,2853865,1942938,909712,1943473,909962,1999541,1264698,3265484,57.0271495665731,49.9937679023695,49.2092052695901,57.4939111105368,57.2445006147402,50.3470623478561,50.0637643061443,49.5810496197461,49.3032133523963,0.999892806511199,0.998232751695735,0.999724719612776,0.999725263252751,0.999724719612776,0.999725263252751,0.971692003314761,0.719311645942351,0.971692003314761,0.719311645942351,0.874095539895464,0.873948547902853
"156","asm8ab",10,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",46563,2420922985,60,2227,0.999046,162427,162272,107820,54283,107886,54370,111016,75820,187013,9460,2420922985,428,413,0.999744,2782059,2781348,1893166,886997,1893647,887226,1948031,1232911,3182155,57.0911983304034,50.169700158099,49.3664460810773,57.4955408873052,57.2922704052522,50.3884259066805,50.1752999845715,49.6159634797476,49.4044419323853,0.999898276779896,0.999415121870132,0.99974599278535,0.99974189214473,0.99974599278535,0.99974189214473,0.971835663806171,0.719433113987952,0.971835663806171,0.719433113987952,0.874179918954294,0.87404541890637
"157","asm8ab",10,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",41024,2135763131,38,1929,0.999184,137171,137059,91228,45724,91270,45794,93383,63479,156971,4241,2135763131,183,235,0.999871,2409354,2409042,1642221,766066,1642406,766193,1679848,1056621,2737240,60.0311480835671,50.1754507731371,49.748205561099,60.4817878279739,60.2227103811909,50.3888419909659,50.1794754509797,49.983283041317,49.7694613101591,0.999946458677305,0.999460527370946,0.999887360372527,0.999834245418583,0.999887360372527,0.999834245418583,0.977600949609727,0.725014929667307,0.977600949609727,0.725014929667307,0.880165787435519,0.880098931770689
"158","asm8ab",10,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",58078,2397122994,2673,4886,0.991462,439454,435702,275458,129522,276738,130908,286581,186982,508379,5452,2397122994,350,540,0.999804,2733007,2732470,1863087,868250,1863396,868476,1906598,1198084,3105838,59.4416446632521,49.1670866109745,48.7774145815258,60.2156503254721,59.7297985921407,49.7726556817582,49.3717135427521,49.3971849718002,48.989146927938,0.999931577196838,0.99754468044437,0.999834173734408,0.999739774040964,0.999834173734408,0.999739774040964,0.977178723569415,0.724698769034559,0.977178723569415,0.724698769034559,0.87989779247984,0.879785101476638
"159","asm8ab",10,"PASS","*","GRCh38_notinsegdups.bed.gz",59035,2458512438,2677,4965,0.991559,445453,441693,279448,131464,280733,132852,290686,189684,515255,5568,2458512438,359,549,0.999806,2853593,2853038,1945659,906154,1945981,906385,1991351,1251467,3244071,59.4600317885711,49.2059283788386,48.8144971945843,60.2331648876962,59.7494804802692,49.80798435655,49.4074683273939,49.4310354412935,49.0235441339466,0.999931314661902,0.997568767075314,0.999834530758522,0.999745141413417,0.999834530758522,0.999745141413417,0.977054773367427,0.724073427425573,0.977054773367427,0.724073427425573,0.879572919334996,0.879462255912401
"160","asm8ab",10,"PASS","*","GRCh38_segdups.bed.gz",1549,83882523,15,61,0.995893,7791,7759,4922,2583,4940,2592,6034,4484,10855,4945,83882523,222,146,0.99602,87692,87343,56612,30681,56872,30770,69297,51943,121294,45.3053518433405,50.3465006250804,44.1218919597726,45.6412056783994,45.5048353469054,50.5649873342461,50.3887612065428,44.4294610561478,44.2833532528972,0.998551749304384,0.997817995122577,0.995428330285554,0.997107572310692,0.995428330285554,0.997107572310692,0.816947342597804,0.59066669233583,0.816947342597804,0.59066669233583,0.72192359061454,0.72009332695764
"161","asm9ab05",10,"PASS","*","*",15075,2547089209,6413,2983,0.978511,524786,513509,288498,193108,296002,193631,296723,194170,526114,9023,2547089209,2492,572,0.998577,3352298,3347528,2048809,1297419,2053329,1297664,2060648,1303410,3365365,57.517231942132,55.2881683076867,53.250931515374,59.3190076615607,58.920944678201,59.528022828974,57.6945597218704,56.4119579872347,55.2543061374151,0.999320466139943,0.990731460061816,0.997798696653094,0.999811199201026,0.997798696653094,0.999811199201026,0.994254719874525,0.995403595184938,0.994254719874525,0.995403595184938,0.995440316280701,0.994699831964735
"162","asm9ab05",10,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",5639,62855666,2873,1175,0.979299,229795,225038,124210,85490,127479,85868,127695,86040,230210,278,62855666,131,48,0.997884,99708,99497,60812,38622,61005,38639,61109,38714,99887,56.553296321517,43.4817233348142,43.2727285879277,61.0373923347223,59.320570933216,48.977042484232,46.5752225229649,48.714877234561,46.3503394344211,0.999197657158904,0.991801388193825,0.996836324891402,0.999560030021481,0.996836324891402,0.999560030021481,0.995139832103291,0.997623598698145,0.995139832103291,0.997623598698145,0.997407069989088,0.996095588014456
